Lecture-1-|-Natural-Language-Processing-with-Deep-Learning	stanford-nlp\Lecture-1-_-Natural-Language-Processing-with-Deep-Learning-OQQ-W_63UgQ.en.vtt	https://www.youtube.com/watch?v=OQQ-W_63UgQ	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 1 introduces the concept of Natural Language Processing (NLP) and the problems NLP faces today. The concept of representing words as numeric vectors is then introduced, and popular approaches to designing word vectors are discussed.  Key phra
Lecture-10:-Neural-Machine-Translation-and-Models-with-Attention	stanford-nlp\Lecture-10---Neural-Machine-Translation-and-Models-with-Attention-IxQtK2SjWWM.en.vtt	https://www.youtube.com/watch?v=IxQtK2SjWWM	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 10 introduces translation, machine translation, and neural machine translation. Google's new NMT is highlighted followed by sequence models with attention as well as sequence model decoders.  --------------------------------------------------
Lecture-11:-Gated-Recurrent-Units-and-Further-Topics-in-NMT	stanford-nlp\Lecture-11---Gated-Recurrent-Units-and-Further-Topics-in-NMT-6_MO12fPC-0.en.vtt	https://www.youtube.com/watch?v=6_MO12fPC-0	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 11 provides a final look at gated recurrent units like GRUs/LSTMs followed by machine translation evaluation, dealing with large vocabulary output, and sub-word and character-based models. Also includes research highlight ""Lip reading senten
Lecture-12:-End-to-End-Models-for-Speech-Processing	stanford-nlp\Lecture-12---End-to-End-Models-for-Speech-Processing-3MjIkWxXigM.en.vtt	https://www.youtube.com/watch?v=3MjIkWxXigM	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 12 looks at traditional speech recognition systems and motivation for end-to-end models. Also covered are Connectionist Temporal Classification (CTC) and Listen Attend and Spell (LAS), a sequence-to-sequence based model for speech recognition
Lecture-13:-Convolutional-Neural-Networks	stanford-nlp\Lecture-13---Convolutional-Neural-Networks-Lg6MZw_OOLI.en.vtt	https://www.youtube.com/watch?v=Lg6MZw_OOLI	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 13 provides a mini tutorial on Azure and GPUs followed by research highlight "Character-Aware Neural Language Models." Also covered are CNN Variant 1 and 2 as well as comparison between sentence models: BoV, RNNs, CNNs.  ---------------------
Lecture-14:-Tree-Recursive-Neural-Networks-and-Constituency-Parsing	stanford-nlp\Lecture-14---Tree-Recursive-Neural-Networks-and-Constituency-Parsing-RfwgqPkWZ1w.en.vtt	https://www.youtube.com/watch?v=RfwgqPkWZ1w	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 14 looks at compositionality and recursion followed by structure prediction with simple Tree RNN: Parsing. Research highlight ""Deep Reinforcement Learning for Dialogue Generation"" is covered is backpropagation through Structure.  Key phrase
Lecture-15:-Coreference-Resolution	stanford-nlp\Lecture-15---Coreference-Resolution-rpwEWLaueRk.en.vtt	https://www.youtube.com/watch?v=rpwEWLaueRk	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 15 covers what is coreference via a working example. Also includes research highlight "Summarizing Source Code", an introduction to coreference resolution and neural coreference resolution.  ---------------------------------------------------
Lecture-16:-Dynamic-Neural-Networks-for-Question-Answering	stanford-nlp\Lecture-16---Dynamic-Neural-Networks-for-Question-Answering-T3octNTE7Is.en.vtt	https://www.youtube.com/watch?v=T3octNTE7Is	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 16 addresses the question ""Can all NLP tasks be seen as question answering problems?"".  Key phrases: Coreference Resolution, Dynamic Memory Networks for Question Answering over Text and Images  ----------------------------------------------
Lecture-17:-Issues-in-NLP-and-Possible-Architectures-for-NLP	stanford-nlp\Lecture-17---Issues-in-NLP-and-Possible-Architectures-for-NLP-B4v545V3Dq0.en.vtt	https://www.youtube.com/watch?v=B4v545V3Dq0	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 17 looks at solving language, efficient tree-recursive models SPINN and SNLI, as well as research highlight "Learning to compose for QA." Also covered are interlude pointer/copying models and sub-word and character-based models.  ------------
Lecture-18:-Tackling-the-Limits-of-Deep-Learning-for-NLP	stanford-nlp\Lecture-18---Tackling-the-Limits-of-Deep-Learning-for-NLP-JYwNmSe4HqE.en.vtt	https://www.youtube.com/watch?v=JYwNmSe4HqE	PL3FW7Lu3i5Jsnh1rnUwq_TcylNr7EkRe6	Lecture 18 looks at tackling the limits of deep learning for NLP followed by a few presentations.  -------------------------------------------------------------------------------  Natural Language Processing with Deep Learning  Instructors: - Chris M
